job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percentage,skill_demand_growth_percentage,remote_feasibility_score,ai_adoption_level,education_requirement_level
3800,Mechanical Engineer,Transportation,Singapore,2020,28.61,25.41,35.01,126571,141538,11.82,11.1,62.5,25.8,3
3801,Marketing Specialist,Transportation,Japan,2024,25.96,20.86,78.10,131655,129787,-1.42,-4.4,52.9,81.6,4
3802,HR Manager,Retail,UK,2021,57.57,49.58,22.61,64281,61867,-3.75,-1.7,75.6,24.1,4
3803,Mechanical Engineer,Education,Canada,2024,68.48,67.64,32.29,79490,80673,1.49,23.6,10.7,92.2,3
3804,Marketing Specialist,Transportation,Australia,2026,14.62,17.18,2.82,122518,129023,5.31,37.2,16.6,23.9,3
3805,Marketing Specialist,Retail,UK,2024,64.43,74.51,52.91,72401,73622,1.69,0.9,35.1,5.5,2
3806,HR Manager,Finance,India,2026,56.61,56.29,1.20,43311,41705,-3.71,6.7,87.9,31.1,4
3807,Mechanical Engineer,Technology,UK,2026,16.21,17.89,52.44,66797,64729,-3.10,4.4,69.6,36.6,1
3808,Software Engineer,Technology,UK,2026,49.98,52.55,65.13,125147,110852,-11.42,23.4,45.1,12.0,3
3809,Mechanical Engineer,Manufacturing,Germany,2020,64.56,71.30,24.63,133522,125418,-6.07,30.4,11.6,38.3,2
3810,Accountant,Finance,Australia,2026,54.85,45.85,45.96,149212,154908,3.82,22.6,58.0,4.4,3
3811,Data Analyst,Manufacturing,USA,2022,67.01,78.49,68.24,41881,39501,-5.68,-0.3,56.8,20.8,3
3812,Truck Driver,Technology,Brazil,2021,73.71,75.04,1.77,119287,124887,4.70,0.5,42.0,33.9,4
3813,Financial Analyst,Healthcare,India,2022,10.83,12.94,61.20,80728,83051,2.88,-0.8,35.5,98.8,3
3814,HR Manager,Transportation,Singapore,2024,76.54,83.74,97.11,42676,38580,-9.60,-3.6,16.5,97.2,5
3815,Truck Driver,Healthcare,Japan,2026,29.20,33.36,76.82,75104,74879,-0.30,-9.5,51.2,58.5,2
3816,Teacher,Energy,Japan,2025,64.04,60.90,16.04,126006,110490,-12.31,-4.7,78.8,93.4,3
3817,Teacher,Healthcare,USA,2021,74.05,63.31,50.32,41144,41931,1.91,3.5,97.1,69.8,3
3818,Financial Analyst,Healthcare,Australia,2022,18.47,18.37,81.66,98697,97091,-1.63,3.2,87.8,52.7,2
3819,Data Analyst,Manufacturing,UK,2025,49.41,46.90,53.25,147252,165118,12.13,-6.8,25.5,12.2,5
3820,Data Analyst,Healthcare,Germany,2026,54.85,62.41,66.83,48984,50371,2.83,3.2,36.0,81.9,1
3821,Accountant,Manufacturing,UK,2026,30.02,35.29,91.45,35192,33028,-6.15,10.0,29.4,46.0,1
3822,HR Manager,Finance,USA,2023,50.34,46.83,57.54,50479,50756,0.55,1.3,56.6,69.0,1
3823,Data Analyst,Manufacturing,Singapore,2022,45.49,52.72,45.95,31004,35526,14.59,15.9,56.9,68.9,4
3824,Accountant,Manufacturing,Brazil,2023,32.65,28.06,66.46,59422,55941,-5.86,-25.6,53.0,59.8,3
3825,Software Engineer,Healthcare,Japan,2023,5.00,5.98,71.63,81047,71254,-12.08,16.4,30.7,38.0,5
3826,Data Analyst,Energy,UK,2026,41.50,44.36,64.52,133592,141595,5.99,-7.3,19.1,54.8,2
3827,Mechanical Engineer,Energy,Japan,2022,50.88,45.10,39.17,129263,126523,-2.12,-6.4,94.0,50.4,3
3828,Mechanical Engineer,Retail,Japan,2021,60.76,68.70,20.38,56186,60655,7.95,13.1,15.4,32.3,4
3829,Accountant,Technology,Australia,2021,37.90,42.89,42.19,141111,126330,-10.48,21.1,16.0,57.3,5
3830,Data Analyst,Energy,Singapore,2025,25.32,23.81,68.77,85637,80630,-5.85,19.5,23.6,46.1,5
3831,Customer Support Rep,Finance,Singapore,2020,91.57,102.62,20.57,76956,70369,-8.56,-3.9,61.4,41.1,5
3832,Accountant,Energy,India,2025,15.59,16.40,9.91,102770,75319,-26.71,34.6,16.1,63.9,4
3833,Accountant,Finance,Japan,2025,40.19,38.76,59.65,102750,110489,7.53,-6.2,61.9,75.8,2
3834,Customer Support Rep,Energy,Germany,2024,76.84,87.70,37.68,71408,67764,-5.10,11.4,51.5,19.4,5
3835,Accountant,Technology,Australia,2021,73.97,71.24,21.25,113042,129395,14.47,-6.6,41.1,80.7,2
3836,Accountant,Manufacturing,Singapore,2021,72.78,81.17,84.85,42226,43061,1.98,11.7,88.2,68.4,1
3837,Teacher,Education,India,2025,24.13,25.19,9.09,113487,100898,-11.09,2.1,98.1,90.1,3
3838,Customer Support Rep,Healthcare,Germany,2021,87.55,97.66,69.20,108610,112262,3.36,10.2,93.5,55.3,3
3839,Mechanical Engineer,Manufacturing,Brazil,2021,41.33,49.07,46.41,106959,122516,14.54,-8.5,74.8,62.5,3
3840,Financial Analyst,Retail,Canada,2023,46.02,42.34,64.38,139011,144268,3.78,6.4,62.5,46.2,1
3841,Truck Driver,Energy,Japan,2021,80.46,69.55,38.13,85953,78006,-9.25,-9.5,17.0,19.8,2
3842,Teacher,Retail,Germany,2020,33.48,37.45,18.25,71597,72270,0.94,-2.2,65.0,86.6,5
3843,Mechanical Engineer,Retail,Canada,2024,67.34,61.56,13.70,48730,48769,0.08,5.2,13.8,13.7,4
3844,Marketing Specialist,Finance,UK,2023,44.01,38.86,80.37,98786,91358,-7.52,27.8,33.1,58.9,5
3845,Marketing Specialist,Energy,USA,2021,60.19,57.08,50.49,130762,132722,1.50,-6.7,41.4,70.3,5
3846,Accountant,Energy,India,2021,11.32,12.09,10.29,37772,40963,8.45,18.5,90.5,52.0,1
3847,Mechanical Engineer,Manufacturing,Japan,2026,47.10,51.00,32.34,34429,31871,-7.43,-2.7,40.2,94.4,5
3848,Truck Driver,Finance,Germany,2023,81.34,95.52,99.86,82053,84741,3.28,-9.9,89.3,46.6,3
3849,Accountant,Manufacturing,UK,2021,45.38,38.74,42.05,76439,82613,8.08,1.9,15.3,97.2,1
3850,Data Analyst,Healthcare,Australia,2023,5.00,5.89,54.80,114293,120358,5.31,-5.8,89.4,14.0,1
3851,Financial Analyst,Manufacturing,UK,2020,18.90,17.41,16.17,43278,38667,-10.65,11.6,70.0,86.2,1
3852,HR Manager,Energy,Japan,2024,55.64,47.17,57.36,77235,67209,-12.98,-6.2,93.7,74.3,5
3853,Financial Analyst,Energy,Australia,2025,19.37,19.18,31.82,147353,164053,11.33,-11.9,53.1,21.3,2
3854,Mechanical Engineer,Education,UK,2021,56.23,52.50,65.37,76042,83913,10.35,17.4,55.8,70.5,5
3855,Teacher,Technology,USA,2021,42.27,35.78,18.21,59519,60417,1.51,1.9,43.1,9.4,1
3856,HR Manager,Retail,Germany,2023,67.40,72.35,45.22,59691,58847,-1.41,-6.8,89.7,18.8,1
3857,Marketing Specialist,Education,India,2023,49.81,59.00,63.71,82796,89661,8.29,10.5,63.2,87.2,1
3858,Mechanical Engineer,Healthcare,Germany,2026,46.02,52.10,95.20,90149,104360,15.76,20.1,80.3,82.3,5
3859,Data Analyst,Technology,UK,2025,5.00,5.47,78.38,114052,128864,12.99,2.6,94.1,23.0,5
3860,Accountant,Education,USA,2020,50.54,56.70,75.24,104267,112056,7.47,14.2,78.9,43.1,3
3861,Customer Support Rep,Energy,Canada,2025,94.56,104.81,57.87,142103,157750,11.01,30.9,39.6,25.1,5
3862,Customer Support Rep,Technology,Germany,2020,60.87,62.76,24.45,140712,157716,12.08,31.1,49.2,5.8,5
3863,Teacher,Energy,India,2021,71.77,66.51,64.25,102892,110781,7.67,30.2,26.3,28.1,5
3864,Truck Driver,Finance,India,2021,61.69,68.83,43.20,54471,55863,2.56,-1.5,48.1,12.5,4
3865,Software Engineer,Healthcare,UK,2020,47.21,41.69,50.90,66743,70210,5.20,4.1,38.7,64.5,2
3866,Accountant,Finance,Japan,2023,32.17,27.16,62.75,139924,169915,21.43,-3.1,64.8,41.5,4
3867,Accountant,Technology,India,2024,53.04,47.94,37.80,83078,79965,-3.75,14.0,67.2,21.3,1
3868,Data Analyst,Finance,Singapore,2023,17.68,18.73,76.23,85454,91014,6.51,2.4,22.2,72.1,1
3869,Accountant,Healthcare,USA,2020,58.31,62.75,93.54,117383,105659,-9.99,-8.5,45.2,3.1,5
3870,Software Engineer,Energy,UK,2025,63.95,53.04,69.98,117619,119793,1.85,16.9,75.3,30.3,3
3871,Financial Analyst,Energy,Germany,2021,62.19,58.30,90.28,49606,49540,-0.13,-15.0,79.8,74.9,5
3872,Customer Support Rep,Technology,Canada,2024,39.75,34.09,30.40,88051,67229,-23.65,18.0,69.7,42.8,2
3873,Teacher,Transportation,Australia,2021,76.24,68.95,62.74,103365,96644,-6.50,-11.1,42.9,17.3,5
3874,Software Engineer,Healthcare,Japan,2025,33.41,31.90,17.83,83986,75247,-10.40,2.8,21.8,64.8,3
3875,Financial Analyst,Finance,UK,2026,59.46,69.95,8.70,44143,44350,0.47,-1.5,66.1,40.4,3
3876,Accountant,Finance,India,2022,65.85,70.77,98.58,46547,46158,-0.84,3.4,11.7,93.3,1
3877,Financial Analyst,Transportation,Brazil,2021,31.28,31.93,31.81,59497,56793,-4.55,-3.8,65.4,97.2,3
3878,Software Engineer,Education,UK,2021,39.07,39.58,3.53,130812,114292,-12.63,6.5,50.7,99.5,5
3879,HR Manager,Transportation,UK,2020,31.36,28.46,11.80,101657,103276,1.59,2.5,92.7,93.2,5
3880,Customer Support Rep,Education,Australia,2025,32.55,33.31,9.71,98642,100227,1.61,18.4,88.5,80.2,4
3881,Data Analyst,Technology,Germany,2025,19.36,20.37,0.74,77525,90851,17.19,-5.6,75.9,77.3,5
3882,Marketing Specialist,Education,UK,2026,61.50,56.32,68.61,95881,97735,1.93,3.9,36.1,43.8,5
3883,Truck Driver,Technology,India,2021,38.07,32.56,20.87,96438,94133,-2.39,10.8,39.1,56.4,4
3884,Data Analyst,Healthcare,Canada,2021,24.97,29.07,37.78,88853,102124,14.94,6.8,60.8,23.9,4
3885,Mechanical Engineer,Education,Brazil,2022,18.68,21.95,80.16,32756,33884,3.44,17.2,56.7,1.2,4
3886,HR Manager,Healthcare,Germany,2026,64.66,56.85,72.80,31904,29405,-7.83,-3.9,24.2,48.1,1
3887,HR Manager,Finance,UK,2020,29.86,35.75,58.00,97977,93533,-4.54,-8.9,21.2,76.3,2
3888,Truck Driver,Technology,Singapore,2020,48.18,53.04,37.17,148651,156745,5.45,6.1,68.2,8.6,3
3889,Marketing Specialist,Healthcare,Japan,2021,47.83,55.67,0.65,50029,50516,0.97,-3.7,71.7,70.3,5
3890,Truck Driver,Retail,USA,2021,80.54,94.00,36.16,35156,40127,14.14,-6.3,29.2,81.0,5
3891,Marketing Specialist,Technology,Japan,2025,25.38,20.41,50.81,117175,131944,12.60,-2.6,49.5,17.2,1
3892,Teacher,Transportation,USA,2023,16.34,17.72,38.57,139533,110490,-20.81,10.5,41.4,13.1,2
3893,Accountant,Healthcare,Canada,2024,51.57,53.26,80.00,54144,51153,-5.52,2.1,36.6,42.8,1
3894,Mechanical Engineer,Education,Canada,2026,77.48,82.23,78.29,69061,66050,-4.36,-1.4,33.1,58.3,2
3895,Software Engineer,Manufacturing,Canada,2020,23.90,27.32,98.85,71196,78239,9.89,17.9,27.5,91.8,2
3896,Software Engineer,Finance,USA,2024,13.96,15.28,34.76,74050,82217,11.03,3.7,22.6,5.5,3
3897,Teacher,Energy,Japan,2022,38.14,31.36,68.76,121239,126555,4.39,11.4,92.5,74.8,4
3898,HR Manager,Finance,Australia,2023,75.53,66.25,49.99,149272,160517,7.53,8.6,12.7,87.2,5
3899,Mechanical Engineer,Education,Canada,2023,58.84,51.09,2.57,61191,62704,2.47,11.1,92.8,44.6,2
3900,Customer Support Rep,Retail,Japan,2026,90.56,89.22,20.43,48167,51067,6.02,1.7,58.1,63.2,1
3901,Accountant,Retail,Japan,2023,74.57,74.95,83.83,68860,75025,8.95,17.5,27.3,38.9,1
3902,Data Analyst,Technology,Brazil,2020,21.90,18.35,58.48,149240,174122,16.67,27.0,13.6,13.9,1
3903,Financial Analyst,Finance,USA,2021,45.93,54.84,87.66,70825,86326,21.89,22.9,71.7,68.8,1
3904,Teacher,Manufacturing,India,2023,65.29,52.88,94.37,38407,41604,8.32,4.5,53.9,6.4,4
3905,HR Manager,Finance,Japan,2021,26.05,26.87,8.79,80841,89037,10.14,-0.5,19.9,68.3,4
3906,Financial Analyst,Technology,Brazil,2020,38.46,39.81,20.55,103164,97910,-5.09,7.1,84.2,86.1,5
3907,Data Analyst,Education,Japan,2020,5.00,5.21,59.40,31495,32110,1.95,4.3,60.0,93.3,2
3908,Marketing Specialist,Technology,India,2022,57.30,46.49,7.77,116661,104384,-10.52,6.5,65.3,81.0,1
3909,Truck Driver,Finance,Germany,2024,77.71,69.82,25.82,146141,141243,-3.35,12.2,84.2,16.2,1
3910,Teacher,Energy,India,2021,23.78,20.75,8.77,132561,111799,-15.66,10.1,86.4,80.3,1
3911,Truck Driver,Manufacturing,Australia,2020,32.07,33.92,72.18,115899,106764,-7.88,10.3,38.4,84.4,1
3912,HR Manager,Education,Brazil,2022,72.89,66.45,2.30,133172,113059,-15.10,-5.9,41.2,41.6,4
3913,HR Manager,Manufacturing,Singapore,2021,36.48,37.45,7.89,146585,151614,3.43,13.1,29.9,5.0,1
3914,Customer Support Rep,Technology,USA,2024,31.95,29.70,50.39,149190,164162,10.04,-21.3,72.6,18.1,4
3915,Accountant,Education,Brazil,2026,75.30,76.17,27.63,142213,137914,-3.02,28.3,62.2,74.8,5
3916,Mechanical Engineer,Energy,Singapore,2025,20.82,23.86,95.95,98040,106146,8.27,9.2,43.7,99.3,4
3917,Marketing Specialist,Retail,Japan,2020,57.64,55.88,67.73,92602,94335,1.87,2.5,60.8,79.6,2
3918,Data Analyst,Technology,Australia,2021,10.84,11.01,76.66,148597,158407,6.60,0.1,25.2,19.8,2
3919,Marketing Specialist,Transportation,UK,2026,17.71,20.24,10.83,46573,48618,4.39,-10.4,89.2,41.8,4
3920,HR Manager,Transportation,Singapore,2023,48.24,41.80,26.59,46071,53697,16.55,-11.5,35.6,84.6,2
3921,Data Analyst,Education,India,2024,68.69,58.25,1.79,124773,118189,-5.28,-6.1,45.5,91.7,2
3922,Accountant,Energy,USA,2020,56.12,45.81,1.48,53948,53030,-1.70,-15.0,85.4,31.5,1
3923,HR Manager,Transportation,Singapore,2023,36.36,33.88,0.90,144624,138452,-4.27,-2.3,21.6,49.1,1
3924,HR Manager,Education,USA,2026,75.25,63.23,44.09,32685,34806,6.49,17.5,73.0,47.2,1
3925,Data Analyst,Technology,Japan,2024,63.53,61.24,51.41,113435,97854,-13.74,5.9,38.5,9.2,4
3926,Truck Driver,Finance,Canada,2020,55.28,57.70,11.85,105670,102419,-3.08,12.5,30.0,89.3,1
3927,HR Manager,Manufacturing,Brazil,2026,58.44,49.21,40.81,110891,132089,19.12,17.0,61.0,79.8,5
3928,Data Analyst,Retail,USA,2022,22.43,24.30,99.11,76795,71665,-6.68,12.7,35.4,93.5,2
3929,Data Analyst,Education,UK,2020,5.00,4.43,48.29,78222,69038,-11.74,9.9,16.4,36.9,3
3930,Marketing Specialist,Technology,Canada,2025,46.70,47.86,60.15,95839,103528,8.02,-2.7,17.9,19.8,5
3931,Truck Driver,Transportation,Brazil,2023,76.76,69.99,49.35,69264,54226,-21.71,6.0,99.5,35.8,2
3932,Data Analyst,Manufacturing,Japan,2024,43.89,50.71,63.79,97903,96498,-1.44,33.1,82.7,5.0,4
3933,Data Analyst,Transportation,Singapore,2024,61.96,64.10,84.89,31247,29338,-6.11,21.2,71.3,62.8,5
3934,HR Manager,Finance,Singapore,2023,21.44,21.56,27.72,97252,93983,-3.36,6.9,56.4,61.8,1
3935,Accountant,Manufacturing,Japan,2022,30.68,36.23,52.03,51902,52436,1.03,-4.7,43.8,19.3,1
3936,Truck Driver,Energy,Canada,2021,27.15,27.87,59.86,47016,49550,5.39,6.2,98.1,88.9,2
3937,Accountant,Education,Singapore,2021,66.50,58.77,15.64,83394,92035,10.36,8.5,30.9,48.0,2
3938,Financial Analyst,Retail,India,2024,55.32,54.12,45.42,57014,56921,-0.16,8.2,58.0,21.9,4
3939,Software Engineer,Finance,Canada,2021,35.99,32.47,20.23,63087,68353,8.35,2.6,13.7,4.3,4
3940,Accountant,Technology,Germany,2023,72.01,61.26,0.22,51470,53908,4.74,10.1,40.6,66.8,1
3941,Financial Analyst,Energy,Brazil,2026,45.51,52.87,5.64,127582,122757,-3.78,-6.5,27.3,70.3,2
3942,Data Analyst,Finance,Singapore,2020,47.48,48.39,69.82,106748,99073,-7.19,12.6,48.6,15.2,2
3943,Software Engineer,Retail,India,2026,30.07,32.50,69.14,115131,127505,10.75,-7.7,43.1,94.5,5
3944,Data Analyst,Manufacturing,Australia,2025,24.04,25.03,75.01,138769,111152,-19.90,-3.9,48.7,32.4,5
3945,Marketing Specialist,Energy,UK,2020,55.77,65.43,12.61,97311,108214,11.20,4.8,91.0,51.4,1
3946,Truck Driver,Technology,Brazil,2024,26.75,22.53,58.67,44863,46763,4.23,-0.5,77.6,84.3,5
3947,HR Manager,Technology,India,2024,17.40,15.30,83.30,116531,117263,0.63,16.2,38.0,57.0,4
3948,HR Manager,Retail,Brazil,2021,54.70,51.10,77.09,41130,45816,11.39,4.9,17.8,51.8,2
3949,Data Analyst,Energy,Australia,2024,11.16,12.92,83.23,142070,147327,3.70,10.9,26.6,30.3,5
3950,Customer Support Rep,Energy,Brazil,2022,59.78,61.91,78.22,57235,56944,-0.51,-5.9,24.2,69.4,4
3951,Software Engineer,Healthcare,USA,2026,40.29,44.18,6.34,145764,141728,-2.77,6.1,17.5,7.7,1
3952,HR Manager,Technology,Singapore,2023,50.71,58.74,55.54,102429,107423,4.88,-4.4,95.4,36.2,3
3953,Truck Driver,Finance,UK,2026,76.41,71.85,30.49,54216,51168,-5.62,12.4,35.5,99.9,2
3954,Teacher,Finance,Canada,2024,32.91,31.90,99.01,74316,82402,10.88,0.6,38.1,23.4,4
3955,Data Analyst,Finance,UK,2024,29.62,32.00,4.32,74870,65641,-12.33,-2.4,68.9,29.0,4
3956,Marketing Specialist,Retail,UK,2024,52.47,52.56,21.72,61988,71495,15.34,15.6,24.9,61.5,4
3957,Financial Analyst,Healthcare,Japan,2025,78.75,65.34,49.04,117965,112884,-4.31,16.4,23.0,49.3,4
3958,Marketing Specialist,Energy,USA,2022,15.01,15.14,1.94,117433,82094,-30.09,-3.8,27.7,36.1,1
3959,Marketing Specialist,Education,Germany,2025,22.73,24.87,19.90,104010,113467,9.09,-7.8,58.6,42.3,1
3960,HR Manager,Finance,Singapore,2020,57.11,55.18,82.14,117552,129842,10.45,6.1,84.6,53.2,3
3961,Teacher,Technology,Japan,2024,14.79,15.18,35.53,94814,107325,13.20,18.4,70.6,67.9,2
3962,Accountant,Energy,Canada,2025,17.65,15.47,63.05,78981,75150,-4.85,8.4,27.2,55.9,5
3963,Financial Analyst,Manufacturing,Australia,2025,45.05,40.84,40.83,34198,37841,10.65,7.3,33.4,3.4,4
3964,Mechanical Engineer,Finance,Japan,2024,59.60,68.08,13.82,76290,78309,2.65,5.8,71.0,98.5,4
3965,Accountant,Retail,USA,2024,40.41,46.84,20.51,44149,40092,-9.19,19.5,38.6,67.1,4
3966,HR Manager,Transportation,Singapore,2024,33.34,34.31,29.95,124051,128516,3.60,-14.3,12.1,79.2,2
3967,HR Manager,Transportation,USA,2022,53.42,46.85,21.54,61499,70084,13.96,27.1,34.7,69.4,4
3968,Financial Analyst,Retail,UK,2020,72.23,59.04,41.72,101222,98140,-3.04,5.6,29.0,6.2,4
3969,Software Engineer,Healthcare,Brazil,2022,39.83,42.14,15.97,69961,76973,10.02,-0.3,27.5,54.8,1
3970,Teacher,Healthcare,UK,2022,64.81,73.35,66.66,65943,69602,5.55,12.4,73.4,6.7,5
3971,Customer Support Rep,Transportation,Canada,2024,28.03,30.22,94.48,122847,124941,1.71,17.6,37.4,67.8,5
3972,Accountant,Technology,Brazil,2024,59.84,64.04,94.67,74061,77720,4.94,-3.5,88.6,31.0,2
3973,HR Manager,Transportation,Brazil,2025,68.13,63.55,79.43,38380,43388,13.05,16.4,54.2,68.7,5
3974,Customer Support Rep,Technology,Singapore,2021,89.62,98.01,96.13,83833,69488,-17.11,7.1,98.7,5.5,3
3975,Teacher,Energy,UK,2026,35.10,32.26,38.65,140126,149902,6.98,2.8,48.1,85.5,5
3976,Truck Driver,Finance,Singapore,2020,61.52,56.88,44.93,80926,73780,-8.83,-5.1,26.8,33.6,5
3977,Data Analyst,Finance,Canada,2020,43.71,41.73,71.23,148437,138371,-6.78,-17.3,24.8,39.2,2
3978,Data Analyst,Manufacturing,Australia,2025,50.88,45.13,18.21,75165,78519,4.46,16.5,96.2,90.5,5
3979,Accountant,Manufacturing,Singapore,2020,20.58,16.81,39.91,92650,82319,-11.15,5.5,21.2,4.7,2
3980,Customer Support Rep,Energy,Singapore,2020,84.56,99.70,11.57,55575,50113,-9.83,-9.1,55.2,68.3,3
3981,Accountant,Manufacturing,USA,2022,45.31,53.48,9.99,125833,111734,-11.20,-10.1,73.8,92.9,3
3982,Financial Analyst,Finance,Singapore,2022,60.13,66.77,75.08,68517,73759,7.65,11.9,58.0,53.7,1
3983,Accountant,Education,Canada,2026,63.18,71.19,33.72,126187,118997,-5.70,11.7,74.5,18.7,3
3984,Truck Driver,Healthcare,Canada,2020,31.51,32.45,90.87,34255,34344,0.26,18.1,87.5,84.4,5
3985,Data Analyst,Transportation,Australia,2025,61.27,67.86,84.30,51123,45760,-10.49,-3.0,76.8,15.4,1
3986,Customer Support Rep,Retail,Canada,2020,37.76,43.48,70.59,135046,131130,-2.90,-5.4,35.5,1.0,5
3987,Teacher,Transportation,India,2023,29.92,28.48,9.22,97979,93125,-4.95,3.7,73.4,72.9,4
3988,Data Analyst,Healthcare,Canada,2024,58.41,58.08,96.87,139688,111578,-20.12,23.8,10.3,71.1,5
3989,Marketing Specialist,Technology,Brazil,2024,49.55,58.22,59.42,149143,135849,-8.91,0.6,81.7,78.6,1
3990,Teacher,Energy,Brazil,2021,24.80,27.43,58.20,43143,46464,7.70,5.0,55.6,78.9,1
3991,HR Manager,Finance,Japan,2022,12.02,13.12,94.68,89943,100910,12.19,-8.5,92.5,17.7,4
3992,Financial Analyst,Finance,Germany,2026,38.26,33.00,49.67,94851,93696,-1.22,11.2,61.0,88.5,3
3993,Marketing Specialist,Healthcare,Singapore,2025,32.50,34.76,75.72,69663,69740,0.11,-7.6,42.1,26.7,4
3994,HR Manager,Transportation,Brazil,2024,78.14,78.21,85.65,53438,51102,-4.37,17.2,53.7,59.3,2
3995,Marketing Specialist,Transportation,Brazil,2023,65.28,74.40,7.80,138487,140408,1.39,11.5,26.8,81.8,3
3996,Financial Analyst,Transportation,Canada,2025,48.40,54.54,81.48,40408,38853,-3.85,29.4,95.2,29.7,1
3997,Mechanical Engineer,Education,Canada,2022,24.42,28.30,14.87,112382,119086,5.97,-12.6,65.5,41.7,1
3998,Data Analyst,Finance,UK,2025,68.25,58.20,39.14,81647,71593,-12.31,22.4,18.7,94.7,5
3999,Accountant,Technology,Japan,2022,39.13,36.66,44.67,55991,53550,-4.36,0.2,47.8,62.4,2
4000,Teacher,Technology,Australia,2020,54.02,43.22,92.10,128742,127426,-1.02,8.4,69.8,16.8,1
4001,Truck Driver,Finance,Singapore,2025,82.19,71.06,32.60,88900,100511,13.06,25.7,19.2,42.2,1
4002,Customer Support Rep,Transportation,Germany,2023,89.60,102.95,59.08,98679,97013,-1.69,2.8,32.7,48.8,3
4003,Customer Support Rep,Transportation,UK,2020,76.19,75.00,12.61,82722,86831,4.97,-1.7,25.0,48.3,5
4004,Marketing Specialist,Retail,Australia,2022,58.54,52.17,7.60,97596,98763,1.20,-1.1,77.8,32.9,5
4005,Software Engineer,Transportation,Japan,2020,34.18,40.05,47.11,149586,156871,4.87,-3.0,68.7,87.2,1
4006,Software Engineer,Retail,UK,2022,6.47,5.90,13.22,141971,153913,8.41,3.5,36.5,12.6,5
4007,Marketing Specialist,Retail,UK,2020,30.76,31.95,84.52,76247,74964,-1.68,7.7,72.4,73.6,3
4008,Teacher,Transportation,Canada,2026,29.18,23.66,36.52,35424,38629,9.05,14.4,31.7,7.4,5
4009,Marketing Specialist,Transportation,Singapore,2023,66.15,67.71,68.16,123557,110229,-10.79,2.3,81.6,45.4,4
4010,Software Engineer,Education,Singapore,2022,57.88,56.44,21.70,50521,52953,4.81,20.7,46.4,49.2,2
4011,Software Engineer,Retail,Australia,2023,38.47,34.46,37.82,65089,65170,0.12,-19.5,25.6,39.4,3
4012,Truck Driver,Energy,Australia,2024,51.98,47.53,99.85,38835,34683,-10.69,9.7,85.6,91.4,1
4013,Marketing Specialist,Energy,Canada,2026,38.10,43.03,24.99,46808,41621,-11.08,-7.9,45.8,37.3,3
4014,Customer Support Rep,Manufacturing,Brazil,2026,53.78,58.30,24.56,32229,22748,-29.42,-0.9,15.4,13.4,5
4015,Software Engineer,Transportation,UK,2021,35.69,31.91,87.76,50795,50588,-0.41,1.3,98.8,63.4,3
4016,HR Manager,Transportation,Singapore,2026,34.78,28.06,48.49,54776,60357,10.19,23.1,33.9,6.9,2
4017,Accountant,Transportation,Australia,2025,62.85,65.00,84.21,61176,56142,-8.23,8.3,36.3,65.7,3
4018,Software Engineer,Finance,Singapore,2025,57.79,53.65,79.89,111330,120776,8.48,1.6,55.8,64.8,3
4019,Marketing Specialist,Education,Germany,2020,44.69,43.85,84.80,65365,62415,-4.51,16.0,26.7,67.6,1
4020,Teacher,Healthcare,UK,2020,15.51,15.04,8.59,101749,102507,0.74,2.3,70.6,48.7,2
4021,Accountant,Retail,UK,2026,22.25,18.70,31.33,85825,94543,10.16,15.1,50.0,34.3,4
4022,Teacher,Energy,Japan,2022,68.96,76.81,98.33,74632,67627,-9.39,-19.0,49.7,62.5,4
4023,Accountant,Education,India,2023,21.91,25.13,55.18,138505,140630,1.53,-21.3,76.9,22.7,1
4024,Data Analyst,Finance,UK,2022,14.34,15.51,52.14,58037,41167,-29.07,-6.5,72.2,0.3,1
4025,Data Analyst,Education,Brazil,2026,41.07,42.81,74.55,136708,110047,-19.50,-2.4,19.2,33.7,3
4026,Financial Analyst,Transportation,USA,2020,14.79,16.59,80.70,80069,75730,-5.42,1.6,86.6,87.8,5
4027,Software Engineer,Finance,Japan,2024,18.64,19.55,25.87,57015,57332,0.56,1.6,23.5,1.2,5
4028,Teacher,Energy,Japan,2024,17.34,16.05,66.92,54315,52480,-3.38,11.2,39.8,21.8,2
4029,Customer Support Rep,Finance,UK,2024,42.77,35.48,29.48,133154,143097,7.47,8.8,19.4,45.6,5
4030,Mechanical Engineer,Energy,USA,2026,26.05,28.35,97.02,127843,127571,-0.21,4.5,12.6,4.0,3
4031,Truck Driver,Healthcare,Singapore,2026,30.57,27.83,30.42,78054,89012,14.04,0.1,22.7,15.8,3
